id,titlu,categorie,status,functionalitate_iconta,posibil_duplicat_sens
GH-01652,Se plătește CAS pentru concediul medical?,salarizare,candidat,,nu
GH-01653,Se plătește CASS pentru concediul medical?,salarizare,candidat,,nu
GH-01654,Se plătește impozit pentru indemnizația de concediu medical?,salarizare,candidat,,nu
GH-01655,Se plătește CAM pentru concediul medical?,salarizare,candidat,,nu
GH-01656,Cum se taxează concediul medical pentru boală obișnuită?,salarizare,candidat,,nu
GH-01657,Cum se taxează concediul medical pentru accident de muncă?,salarizare,candidat,,nu
GH-01658,Cum se calculează concediul de maternitate?,salarizare,candidat,,nu
GH-01659,Ce contribuții se datorează pentru indemnizația de maternitate?,salarizare,candidat,,nu
GH-01660,Cum se declară concediul de maternitate în D112?,salarizare,candidat,,da
GH-01661,Cum se declară concediul de risc maternal în D112?,salarizare,candidat,,nu
GH-01662,Cum se calculează indemnizația de risc maternal?,salarizare,candidat,,nu
GH-01663,Cum se declară concediul paternal în D112?,salarizare,candidat,,da
GH-01664,Cum se calculează concediul paternal în 2026?,salarizare,candidat,,nu
GH-01665,Cum se declară concediul pentru îngrijirea copilului bolnav în D112?,salarizare,candidat,,nu
GH-01666,Cum se calculează concediul pentru îngrijirea copilului bolnav?,salarizare,candidat,,nu
GH-01667,Cum se declară zilele libere plătite în D112?,salarizare,candidat,,nu
GH-01668,Cum se calculează salariul când angajatul are concediu fără plată?,salarizare,candidat,,nu
GH-01669,Concediul fără plată se taxează?,salarizare,candidat,,nu
GH-01670,Cum se înregistrează concediul fără plată în statul de salarii?,salarizare,candidat,,nu
GH-01671,Cum afectează concediul fără plată vechimea în muncă?,salarizare,candidat,,nu
GH-01672,Cum se declară suspendarea contractului în salarizare?,salarizare,candidat,,nu
GH-01673,Cum se calculează salariul în luna în care contractul este suspendat?,salarizare,candidat,,nu
GH-01674,Cum se calculează orele suplimentare în 2026?,altele,candidat,,nu
GH-01675,Cum se plătesc orele suplimentare?,altele,candidat,,nu
GH-01676,Când se acordă timp liber pentru orele suplimentare?,altele,candidat,,nu
GH-01677,Cum se taxează orele suplimentare?,altele,candidat,,nu
GH-01678,Cum se declară orele suplimentare în D112?,salarizare,candidat,,nu
GH-01679,Cum se calculează sporul de noapte?,altele,candidat,,nu
GH-01680,Cum se calculează sporul de weekend?,altele,candidat,,nu
GH-01681,Cum se calculează sporul pentru sărbători legale?,altele,candidat,,nu
GH-01682,Cum se plătește munca în zilele de sărbătoare legală?,altele,candidat,,nu
GH-01683,Cum se plătește munca de noapte în 2026?,altele,candidat,,nu
GH-01684,Cum se calculează salariul pentru ture?,salarizare,candidat,,nu
GH-01685,Cum se calculează salariul pentru program 12 cu 24?,salarizare,candidat,,da
GH-01686,Cum se calculează salariul pentru program 12 cu 36?,salarizare,candidat,,da
GH-01687,Cum se evidențiază orele lucrate în pontaj?,salarizare,candidat,,nu
GH-01688,Ce faci dacă pontajul nu corespunde cu statul de salarii?,salarizare,candidat,,nu
GH-01689,Cum se corectează un stat de salarii după închiderea lunii?,salarizare,candidat,,nu
GH-01690,Cum se contabilizează diferențele salariale dintr-o lună anterioară?,salarizare,candidat,,nu
GH-01691,Cum se plătește o diferență de salariu pentru o lună anterioară?,salarizare,candidat,,nu
GH-01692,Cum se declară o primă acordată după închiderea lunii?,altele,candidat,,nu
GH-01693,Cum se taxează primele acordate angajaților?,altele,candidat,,nu
GH-01694,Cum se declară bonusurile în D112?,salarizare,candidat,,nu
GH-01695,Cum se taxează bonusul de performanță?,altele,candidat,,nu
GH-01696,Cum se taxează prima de Crăciun în 2026?,altele,candidat,,nu
GH-01697,Cum se taxează prima de Paște în 2026?,altele,candidat,,nu
GH-01698,Ce cadouri pentru angajați sunt neimpozabile în 2026?,altele,candidat,,nu
GH-01699,Ce cadouri pentru copiii angajaților sunt neimpozabile?,altele,candidat,,nu
GH-01700,Cum se declară cadourile acordate angajaților în D112?,salarizare,candidat,,nu
GH-01701,Cum se taxează tichetele de masă în 2026?,altele,candidat,,nu
GH-01702,Cum se calculează numărul tichetelor de masă?,altele,candidat,,nu
GH-01703,Se acordă tichete de masă pentru zilele de concediu?,salarizare,candidat,,nu
GH-01704,Se acordă tichete de masă pentru zilele de telemuncă?,altele,candidat,,nu
GH-01705,Cum se declară tichetele de masă în D112?,salarizare,candidat,,nu
GH-01706,Ce contribuții se plătesc pentru tichetele de masă?,altele,candidat,,nu
GH-01707,Cum se înregistrează contabil tichetele de masă?,altele,candidat,,nu
GH-01708,Cum se taxează tichetele cadou în 2026?,altele,candidat,,nu
GH-01709,Cum se taxează voucherele de vacanță acordate de firmă?,altele,candidat,,nu
GH-01710,Cum se declară voucherele de vacanță în D112?,salarizare,candidat,,nu
GH-01711,Cum se taxează abonamentul medical plătit de angajator?,altele,candidat,,nu
GH-01712,Cum se taxează asigurarea voluntară de sănătate plătită de firmă?,altele,candidat,,nu
GH-01713,Cum se taxează contribuția la pensia facultativă plătită de angajator?,altele,candidat,,nu
GH-01714,Ce beneficii extrasalariale sunt neimpozabile în 2026?,salarizare,candidat,,nu
GH-01715,Care este plafonul pentru beneficiile extrasalariale neimpozabile în 2026?,salarizare,candidat,,nu
GH-01716,Cum se verifică plafonul lunar pentru beneficiile neimpozabile?,altele,candidat,,nu
GH-01717,Cum se taxează abonamentul la sală plătit de angajator?,altele,candidat,,nu
GH-01718,Cum se taxează cazarea plătită de angajator pentru salariat?,salarizare,candidat,,nu
GH-01719,Cum se taxează chiria plătită de firmă pentru angajat?,altele,candidat,,nu
GH-01720,Cum se taxează masa acordată angajaților?,altele,candidat,,nu
GH-01721,Cum se taxează transportul angajaților la locul de muncă?,altele,candidat,,nu
GH-01722,Cum se taxează mașina de serviciu folosită în scop personal?,altele,candidat,,nu
GH-01723,Cum se calculează avantajul în natură pentru autoturism?,altele,candidat,,nu
GH-01724,Cum se declară avantajele în natură în D112?,salarizare,candidat,,nu
GH-01725,Cum se taxează telefonul de serviciu folosit și personal?,altele,candidat,,nu
GH-01726,Cum se taxează o asigurare plătită de firmă pentru angajat?,altele,candidat,,nu
GH-01727,Cum se taxează stock options acordate salariaților?,salarizare,candidat,,nu
GH-01728,Cum se declară avantajele salariale acordate în natură?,salarizare,candidat,,nu
GH-01729,Cum se calculează deducerea personală în 2026?,altele,candidat,,nu
GH-01730,Cine beneficiază de deducere personală la salariu?,salarizare,candidat,,nu
GH-01731,Cum se calculează deducerea personală pentru un angajat cu copii?,altele,candidat,,nu
GH-01732,Ce documente sunt necesare pentru deducerea personală?,altele,candidat,,nu
GH-01733,Poate un salariat cu două contracte să primească deducere personală la ambele?,salarizare,candidat,,nu
GH-01734,Cum se stabilește funcția de bază pentru calculul salariului?,salarizare,candidat,,nu
GH-01735,Cum se declară funcția de bază în D112?,salarizare,candidat,,nu
GH-01736,Ce se întâmplă dacă deducerea personală a fost calculată greșit?,greseli,candidat,,nu
GH-01737,Cum se corectează impozitul pe salariu calculat greșit?,salarizare,candidat,,nu
GH-01738,Cum se face regularizarea impozitului pe salariu?,salarizare,candidat,,nu
GH-01739,Cum se calculează salariul unui pensionar angajat?,salarizare,candidat,,nu
GH-01740,Ce contribuții plătește un pensionar angajat în 2026?,altele,candidat,,nu
GH-01741,Un pensionar angajat plătește CAS?,altele,candidat,,nu
GH-01742,Un pensionar angajat plătește CASS?,altele,candidat,,nu
GH-01743,Cum se declară pensionarul angajat în D112?,salarizare,candidat,,nu
GH-01744,Cum se calculează salariul unei persoane cu handicap?,salarizare,candidat,,nu
GH-01745,Ce facilități fiscale au salariații cu handicap în 2026?,salarizare,candidat,,nu
GH-01746,Cum se declară un salariat cu handicap în D112?,salarizare,candidat,,da
GH-01747,Cum se calculează salariul unui cetățean străin angajat în România?,salarizare,candidat,,nu
GH-01748,Ce contribuții plătește un salariat străin în România?,salarizare,candidat,,nu
GH-01749,Cum se declară în D112 un angajat din UE?,salarizare,candidat,,nu
GH-01750,Cum se declară în D112 un angajat din afara UE?,salarizare,candidat,,nu
GH-01751,Ce faci dacă salariatul prezintă formularul A1?,salarizare,candidat,,nu
GH-01752,Cum se declară un salariat detașat în străinătate?,salarizare,candidat,,nu
GH-01753,Cum se taxează salariul unui angajat detașat?,salarizare,candidat,,nu
GH-01754,Cum se taxează diurna în 2026?,salarizare,candidat,,nu
GH-01755,Care este plafonul neimpozabil pentru diurnă în 2026?,salarizare,candidat,,nu
GH-01756,"Cum se calculează plafonul de 2,5 ori pentru diurnă?",salarizare,candidat,,nu
GH-01757,Cum se verifică plafonul de trei salarii de bază pentru diurnă?,salarizare,candidat,,nu
GH-01758,Ce se întâmplă dacă diurna depășește plafonul neimpozabil?,salarizare,candidat,,nu
GH-01759,Cum se declară diurna impozabilă în D112?,salarizare,candidat,,nu
GH-01760,Cum se contabilizează diurna neimpozabilă?,salarizare,candidat,,nu
GH-01761,Cum se taxează indemnizația de delegare?,salarizare,candidat,,nu
GH-01762,Care este diferența dintre delegare și detașare la salarizare?,salarizare,candidat,,nu
GH-01763,Cum se taxează indemnizația de mobilitate?,salarizare,candidat,,nu
GH-01764,Cum se declară clauza de mobilitate în D112?,salarizare,candidat,,nu
GH-01765,Cum se taxează indemnizația de telemuncă în 2026?,salarizare,candidat,,nu
GH-01766,PFA la normă de venit sau sistem real în 2026: cum știu ce regim mi se aplică?,pfa,candidat,,nu
GH-01767,Cum se calculează impozitul unui PFA în sistem real în 2026?,pfa,candidat,,nu
GH-01768,Cum se calculează impozitul unui PFA la normă de venit în 2026?,pfa,candidat,,nu
GH-01769,Care este diferența dintre norma de venit și sistemul real pentru PFA?,pfa,candidat,,nu
GH-01770,Ce taxe plătește un PFA în 2026?,pfa,candidat,,nu
GH-01771,Ce taxe plătește o întreprindere individuală în 2026?,pfa,candidat,,nu
GH-01772,Cât plătește un PFA la stat în 2026 dacă este în sistem real?,pfa,candidat,,nu
GH-01773,Cât plătește un PFA la stat în 2026 dacă este la normă de venit?,pfa,candidat,,nu
GH-01774,Cum aflu norma de venit pentru PFA în 2026?,pfa,candidat,,nu
GH-01775,Unde găsesc normele de venit pentru PFA valabile în 2026?,pfa,candidat,,nu
GH-01776,Norma de venit diferă de la un județ la altul?,pfa,candidat,,nu
GH-01777,Ce normă de venit se aplică dacă PFA-ul lucrează în București?,pfa,candidat,,nu
GH-01778,Ce normă de venit se aplică dacă PFA-ul are sediul într-un județ și lucrează în altul?,pfa,candidat,,nu
GH-01779,Cum verific dacă un cod CAEN poate fi impozitat la normă de venit?,pfa,candidat,,nu
GH-01780,Ce coduri CAEN pot fi impozitate la normă de venit în 2026?,pfa,candidat,,nu
GH-01781,Poate orice PFA să aleagă norma de venit?,pfa,candidat,,nu
GH-01782,Ce activități nu pot fi impozitate la normă de venit?,pfa,candidat,,nu
GH-01783,Profesiile liberale pot fi impozitate la normă de venit?,pfa,candidat,,nu
GH-01784,Un consultant poate avea PFA la normă de venit?,pfa,candidat,,nu
GH-01785,Un programator poate avea PFA la normă de venit în 2026?,pfa,candidat,,nu
GH-01786,Un fotograf poate fi PFA la normă de venit?,pfa,candidat,,nu
GH-01787,Un electrician poate avea PFA la normă de venit?,pfa,candidat,,nu
GH-01788,Un instalator poate avea PFA la normă de venit?,pfa,candidat,,nu
GH-01789,Un șofer poate avea PFA la normă de venit?,pfa,candidat,,nu
GH-01790,Un curier poate avea PFA la normă de venit?,pfa,candidat,,nu
GH-01791,Un instructor auto poate avea PFA la normă de venit?,pfa,candidat,,nu
GH-01792,Un agent imobiliar poate avea PFA la normă de venit?,pfa,candidat,,nu
GH-01793,Un designer poate avea PFA la normă de venit?,pfa,candidat,,nu
GH-01794,Un traducător poate avea PFA la normă de venit?,pfa,candidat,,nu
GH-01795,Un contabil poate avea PFA la normă de venit?,pfa,candidat,,nu
GH-01796,Un medic poate fi impozitat la normă de venit?,pfa,candidat,,nu
GH-01797,Un avocat poate fi impozitat la normă de venit?,pfa,candidat,,nu
GH-01798,Un psiholog poate avea activitatea impozitată la normă de venit?,pfa,candidat,,nu
GH-01799,Cum trec de la normă de venit la sistem real în 2026?,pfa,candidat,,nu
GH-01800,Pot trece voluntar de la normă de venit la sistem real?,pfa,candidat,,nu
GH-01801,Cât timp trebuie să rămân în sistem real dacă am optat pentru acest regim?,altele,candidat,,nu
GH-01802,Cum revin de la sistem real la normă de venit?,pfa,candidat,,nu
GH-01803,Pot reveni la normă de venit după ce am ales sistemul real?,pfa,candidat,,nu
GH-01804,Ce trebuie declarat când trec de la normă de venit la sistem real?,pfa,candidat,,nu
GH-01805,Cum declar în D212 trecerea de la normă de venit la sistem real?,pfa,candidat,,nu
GH-01806,Când devine obligatoriu sistemul real pentru un PFA?,pfa,candidat,,nu
GH-01807,Ce plafon obligă un PFA la normă de venit să treacă în sistem real?,pfa,candidat,,nu
GH-01808,Ce se întâmplă dacă PFA-ul la normă depășește plafonul legal?,pfa,candidat,,nu
GH-01809,Din ce an trece PFA-ul în sistem real după depășirea plafonului?,pfa,candidat,,nu
GH-01810,Cum verific plafonul pentru trecerea de la normă la sistem real?,altele,candidat,,nu
GH-01811,Ce venituri se iau în calcul pentru plafonul PFA la normă de venit?,pfa,candidat,,nu
GH-01812,Încasările din străinătate intră în plafonul PFA la normă?,pfa,candidat,,nu
GH-01813,Încasările în valută intră în plafonul pentru trecerea la sistem real?,casierie,candidat,,nu
GH-01814,Ce curs valutar se folosește pentru plafonul PFA la normă de venit?,pfa,candidat,,nu
GH-01815,Vânzarea unui mijloc fix intră în veniturile PFA pentru plafon?,pfa,candidat,,nu
GH-01816,Încasarea unui împrumut intră în venitul brut al PFA?,pfa,candidat,,nu
GH-01817,Aportul titularului intră în venitul PFA?,pfa,candidat,,nu
GH-01818,Despăgubirile primite de PFA sunt venit impozabil?,pfa,candidat,,nu
GH-01819,Sponsorizările primite de PFA sunt venit impozabil?,pfa,candidat,,nu
GH-01820,Cum se calculează venitul net al unui PFA în sistem real?,pfa,candidat,,nu
GH-01821,Ce înseamnă venit brut pentru un PFA în sistem real?,pfa,candidat,,nu
GH-01822,Ce înseamnă venit net pentru un PFA în sistem real?,pfa,candidat,,nu
GH-01823,Impozitul PFA se calculează la facturat sau la încasat?,pfa,candidat,,nu
GH-01824,O factură emisă și neîncasată intră în venitul PFA în sistem real?,pfa,candidat,,nu
GH-01825,O factură încasată anul următor când se impozitează la PFA?,pfa,candidat,,nu
GH-01826,Cum se tratează avansurile încasate de un PFA?,pfa,candidat,,nu
GH-01827,Cum se tratează facturile stornate la un PFA în sistem real?,pfa,candidat,,nu
GH-01828,Cum se tratează reducerile acordate clienților de către un PFA?,pfa,candidat,,nu
GH-01829,Cum se calculează venitul PFA pentru încasări prin card?,pfa,candidat,,nu
GH-01830,Comisionul platformei de plată este deductibil la PFA?,pfa,candidat,,nu
